name ,   address,   has_events ,   url
Andys Ecellent Chinese Cuisine,1358 9th Av   San Francisco   CA   94122,,www.andysrestaurantsf.com
Shimo Restaurant,2339 Clement St   San Francisco   CA   94121,yes,
Nosa Ria,Po Box 26217   San Francisco   CA   94126,yes,http://us.bbb.org
Panda Express,1683 Walnut Grove Av   Rosemead   CA   91770,no,http://www.pandaexpress.com/locations#!/current-locations/location1619
Pizzaria,448 Broadway Street   San Francisco   CA   94133,no,http://pizzalagos.com/
Elite Cafe Catering Company,2049 Fillmore St   San Francisco   CA   94115,no,http://www.theelitecafe.com/
Lees Deli,100 Bush Street   #820   San Francisco   CA,no,No official website
Suppenkuche,525 Laguna St   San Francisco   CA   94102,no,www.suppenkuche.com
Sushi Taka,112 Green Avenue   South San Fra   CA   94080,,None
T C Pastry,2222 Irving St   San Francisco   CA   94122,,none
Taqueria El Farolito #1,2779 Mission St   San Francisco   CA   94110,no,http://www.elfarolitoinc.com/
Teaway,2045 Irving Street   San Francisco   CA   94122,,None
Thai House Express On Castro,599 Castro St   San Francisco   CA   94114,no,N/A
Ty Bistro,272 Claremont Blvd   San Francisco   CA   94127,no,http://www.tybistrosf.com/
Mint The,1942 Market St   San Francisco   CA   94102,yes,http://www.themint.net/
Thep Phanom Restaurant,406 Waller St   San Francisco   CA   94117,no,http://www.thepphanom.com
Ratcha Thai,631 Broadway St   San Francisco   CA   94133,no,http://ratchathaisf.com/
Courtyard Caffe,1750 Broadway #1   San Francisco   CA   94109,yes,www.thecourtyardcaffe.co.uk/
Zesty Restaurant,850 Folsom St   San Francisco   CA   94107,no,N/A
India Clay Oven Restaurant/bar,2436 Clement St   San Francisco   CA   94121,no,http://claypot.us/
Straits Restaurant,1122 7th Avenue   San Mateo   CA   94402,no,N/A
Kitaro Japanese Restaurant,5723 Geary Blvd   San Francisco   CA   94121,yes,
Carls Jr,899 Cherry Ave   San Bruno   CA   94066,no,http://www.carlsjr.com Menu
Thirsty Bear Brewing Company,661 Howard St   San Francisco   CA   94105,yes,http://thirstybear.com/
District Wine Lounge,216 Townsend St   San Francisco   CA   94107,yes,www.districtsf.com/
Asia Chinese Food #2,350 Bay St   San Francisco   CA   94133,no,N/A
Shakti Enterprises-subway,1191 Crestmont Dr   Lafayette   CA   94549,,None
Family Garden,31 Vendome Ave   Daly City   CA   94014,no,N/A
Ming's Fong Lam Restaurant,2878 24th St   San Francisco   CA   94110,,NA
Palmyra,700 Haight St   San Francisco   CA   94117,no,No official website
La Frontera,26 Harbor Rd   San Francisco   CA   94124,no,NOT FOUND
Muskaan Cuisine Of India,148 Copper Beech Glen   Hercules   CA   94547,no,N/A
Sun Rise Restaurant,1330 Alabama St #c   San Francisco   CA   94110,,none
La Laguna,3906 3rd St   San Francisco   CA   94124,no,No official website
Fox And Moon Tea Room,5140 Geary Blvd #4   San Francisco   CA   94118,yes,http://foxandmoontea.com/
Java House Llc,Pier 40   San Francisco   CA   94107,no,www.javahousesf.com/
Split Pea Seduction,Po Box 14217   San Francisco   CA   94114,no,http://www.splitpeaseduction.com/
Howard Street Coffee Roastery,256 Divisadero St   San Francisco   CA   94117,no,not found
Zabb Cuisine,4440 Mission St   San Francisco   CA   94112,yes,http://www.zabbthaisf.com/
Uncle Benny's Donut & Bagel,901 Clement St   San Francisco   CA   94118,no,N/A
Rika Express,900 Bush St Ste C101   San Francisco   CA   94109,no,N/A
Hot Cafe,520 Leavenworth Street   San Francisco   CA   94109,yes,http://www.hothousecafe.com/home.html
Original Perfect Hamburger The,601 Geary St   San Francisco   CA   94102,,none
Jasmin's Cafe,809 Bush Street   San Francisco   CA   94108,,none
Zun-zun De Cuba,2210 10th Ave Apt 101   Oakland   CA   94606,,None
Caffe Ambrosia,14 Trinity Pl   San Francisco   CA   94104,no,
The Posh Bagel,742 Irving St   San Francisco   CA   94122,no,Not Found
Vietnamese Noodle House,2511 Noriega St   San Francisco   CA   94122,,none
Masala Dosa,1220 9th Ave   San Francisco   CA   94122,no,http://www.masalasf.com/
Dillers Deli,348 Pine St   San Francisco   CA   94104,,none
Sushi Rapture,1400 Leavenworth St   San Francisco   CA   94109,no,http://www.sushirapture.com
Curbside Coffee,2912 Diamond St #312   San Francisco   CA   94131,no,www.curbsidecoffeehouse.com
Tipsy Pig The,2231 Chestnut St   San Francisco   CA   94123,yes,http://www.thetipsypigsf.com/
J & T Company,3848 Lassen Dr   Pittsburg   CA   94565,no,n/a
Clement Street Bar & Grill,708 Clement St   San Francisco   CA   94118,no,http://www.clementstreetfestival.com/
Queens Louisiana Po-boy Cafe L,3026 San Bruno Ave   San Francisco   CA   94134,no,http://www.queenslapoboys.com
El Castillito Taqueria Star,250 Golden Gate Ave   San Francisco   CA   94102,,N/A
Olive Sf,743 Larkin St   San Francisco   CA   94109,yes,www.olive-sf.com/
Bonavita Cafe,1635 Divisadero St   San Francisco   CA   94115,no,n/a
The Salt House,545 Mission St   San Francisco   CA   94105,no,http://salthousesf.com/
The Law Cafe,200 Mcallister St   San Francisco   CA   94102,no,n/a
Cafe Ethiopia,769 Gates St   San Francisco   CA   94110,no,http://www.cafe-ethiopia.com/
Turk & Larkin Deli,476 Turk St   San Francisco   CA   94102,no,http://www.turkandlarkin.com/
Paisano's Cafe,3017 Mission St   San Francisco   CA   94110,no,N/A
Milan Pizza,606 Geary St   San Francisco   CA   94102,no,http://www.milanpizzasf.com/
Go Getters Deli,615 Andeson Way   Rio Vista   CA   94571,yes,http://www.gogettersdeli.com/
Curry Village 2,1386 9th Avenue   San Francisco   CA   94122,,none
Club Waziema,543 Divisadero St   San Francisco   CA   94117,yes,http://www.clubwaziema.com/
La Belle Crepe,2165 Union St   San Francisco   CA   94123,no,http://la-belle-crepe-san-francisco-ca.placestars.com
The Bagel Bakery Sf,151 Townsend St   San Francisco   CA   94107,no,http://www.bagelbakerysf.com/
Jessica's Hotdog & Sausage,1419 Mason St   San Francisco   CA   94133,no,N/A
Papi's Fusion Deli,2497 Folsom St   San Francisco   CA   94110,no,N/A
Little Garden,750 Vallejo St   San Francisco   CA   94133,no,official website is not available.
Kippu Japanese Restaurant,1707 Buchanan Street   San Francisco   CA   94115,,not found
Dol Ho Restaurant,808 Pacific Ave   San Francisco   CA   94133,,no website
All Day Cafe,1105 Market St   San Francisco   CA   94103,no,N/A
Morning Brew Cafe,401 Sansome St   San Francisco   CA   94111,,none
New Fortune Dim Sum,811 Stockton Street   San Francisco   CA   94108,yes,
China Wok Chinese Cuisine,2520 19th Ave   San Francisco   CA   94116,,https://order.zonicordering.com
Teds Sports Bar & Grill,312 Harriet St   San Francisco   CA   94103,yes,no website
Irma's Pampanga Restaurant,2901 16th St   San Francisco   CA   94103,no,NOT FOUND
Gourmet Dim Sum Cafe,651 Clement St   San Francisco   CA   94118,no,N/A
Zazang Restaurant,2340 Geary Blvd   San Francisco   CA   94115,no,no website
Golden Star Restaurant,11 Walter U Lum Pl   San Francisco   CA   94108,,no official website
Tully's Coffee (store #03021),3100 Airport Way South   Seattle   WA   98134,yes,
Tully's Coffee,3100 Airport Way South   Seattle   WA   98134,no,http://www.tullyscoffeeshops.com/
Crepe & Curry,5 Embarcadero Ctr   San Francisco   CA   94111,no,http://sanfrancisco.menupages.com/restaurants/crepe-and-curry/
Gajalee,1007 Valencia St   San Francisco   CA   94110,no,n/a
Pagoda Cafe,19770 Stevens Creek Blvd   Cupertino   CA   95014,no,N/A
Sushi Raw 2,4435 Mission St   San Francisco   CA   94112,no,http://sushirawsf.com/
Thai Spice Restaurant,1730 Polk St   San Francisco   CA   94109,no,http://www.thaispiceonpolkstreet.com/
Burrito Express,1601 Taraval St   San Francisco   CA   94116,yes,www.businessownersideacafe.com
Westin Sf-garde Manger K,50 Third St   San Francisco   CA   94103,yes,http://deals.westin.com/Westin-San-Francisco-Market-Street-Hotel-1981/so.htm?PS=PS_aa_WWC_WestWestCanada_Google_BD_san_francisco_westin_BMM_071910_NAD_FM
The Grove,333 Grant Avenue   #704   San Francisco   CA,,none
Zeke's Diamond Bar,950 Stockton St #201   San Francisco   CA   94108,,no official website
1102 Taraval Llc,500 Airport Blvd   Burlingame   CA   94010,,no offical webiste found
The Brick Yard,1787 Union St   San Francisco   CA   94123,yes,http://www.brickyardsf.com/
After Osha Llc,338 Spear St #33c   San Francisco   CA   94105,,not found
Cafe Zitouna,1201 Sutter St   San Francisco   CA   94109,no,http://www.sfcafezitouna.com/
Atelier Crenn,2001 Van Ness Ave #409   San Francisco   CA   94109,yes,http://www.ateliercrenn.com/
Pesce,2227 Polk St   San Francisco   CA   94109,no,http://pescebarsf.com/
Empero Taste,4052 Balboa St   San Francisco   CA   94121,,no official website
Cafe Venue Fremont,734 Merrimac Pl   Danville   CA   94526,,none
Cafe Capriccio,2200 Mason St   San Francisco   CA   94133,yes,http://www.cafecapriccio.com/
Rice Garden,2121 W. Mission Rd #301   Alhambra   CA   91803,no,n/a
Taqueria Cancun #3,3211 Mission St   San Francisco   CA   94110,no,N/A
Cancun Restaurant #1,2288 Mission St   San Francisco   CA   94110,,no official website
Dubliner Bar,328 West Portal Ave   San Francisco   CA   94127,yes,N/A
Preservation Hall West,2414 Central Ave   Alameda   CA   94501,,none
Burger House,235 Powell St   San Francisco   CA   94102,no,N/A
Serpentine,2501 Mariposa St   San Francisco   CA   94110,no,NOT FOUND
Sea Lion Cart,4699 Marion St   Denver   CO   80216,no,N/A
Hizzy Cafe,583 San Mateo Ave   San Bruno   CA   94066,no,N/A
Akiko's,431 Bush St   San Francisco   CA   94108,,not found
Sweet Aroma,1779 Lombard St   San Francisco   CA   94123,no,http://www.sweetaromarestaurant.com/
Kim Son Restaurant,1685 Via Lacqua   San Lorenzo   CA   94580,,no official website
Cafe Primo,10 Jordan Ave   Los Altos   CA   94022,no,N/A
Old Mandarin Islamic Restaurnt,3132 Vicente St   San Francisco   CA   94116,,none
Goood Frikin Chicken,10 29th St   San Francisco   CA   94110,no,NOT FOUND
Happy Yogurt,503 33rd Ave   San Francisco   CA   94121,no,www.happyyogurt.org/
Alley Cat Books,4104 24th Street Ste 746   San Francisco   CA   94114,,NA
Pease Publishing,682 Miramar Ave   San Francisco   CA   94112,,not found
Hopes Book & Stationery,1368 Pacific Av   San Francisco   CA   94109,no,n/a
Nitecap,699 Ofarrell St   San Francisco   CA   94109,,not found
Joanie's Diner Inc,1329 Columbus Ave   San Francisco   CA   94133,yes,www.joaniesdiner.com
Jrs Corporation,423 Bush St   San Francisco   CA   94108,,NA
Japanese Tea Garden Tea House,1737 Post St #368   San Francisco   CA   94115,yes,http://japaneseteagardensf.com/
Nicks Crispy Tacos,346 Grand Av 2nd Fl   Oakland   CA   94610,no,N/A
K's Kitchen,757 Monterey Blvd   San Francisco   CA   94127,,no official website
Kay Cheung Seafood Restaurant,615 Jackson St   San Francisco   CA   94133,no,http://www.facebook.com/pages/Kay-Cheung-Seafood-Restaurant/107054866001100
Kichi Grill,26901 Agoura Rd Ste 180   Calabasas Hills   CA   91301,no,N/A
Pe Yale,3053 Fillmore St #194   San Francisco   CA   94123,yes,http://www.peyale.com/
Le Central Restaurant,453 Bush St   San Francisco   CA   94108,yes,http://www.tripadvisor.in/Restaurant_Review-g60713-d480568-Reviews-Le_Central-San_Francisco_California.html
Subway Sandwiches # 5669,Po Box 640900   San Francisco   CA   94164,,none
Little Osaka Restaurant,1234 Indiana St   San Francisco   CA   94107,,no offical webiste found
Comstock Saloon,450 Gough St 2nd Fl   San Francisco   CA   94102,yes,http://www.comstocksaloon.com/
Tony Nik's Cafe,1534 Stockton St   San Francisco   CA   94133,no,www.tonyniks.com/
Restaurant Eiji,109 S Lake Merced Hls Apt 3a   San Francisco   CA   94132,no,N/A
La Fajita Grill,2312 Market St   San Francisco   CA   94114,yes,www.lafajitagrillsf.com
Ariana Cafe,842 Geary St   San Francisco   CA   94109,no,www.arianacafe.com/
La Carne Asada Restaurant,828 Marlesta Rd   Pinole   CA   94564,no,N/A
Four Seasons Cafe & Restaurant,660 Eddy St   San Francisco   CA   94109,no,http://www.fourseasons.com
Cicil's,101 Spear St #b-5   San Francisco   CA   94105,,not found
Kim Thanh Restaurant,950 Stockton St #403   San Francisco   CA   94108,no,http://www.kimthanhrestaurant.com
Cotters Corner,4431 Mission St   San Francisco   CA   94112,,none
My Tofu House,4627 Geary Blvd   San Francisco   CA   94118,,not found
Another Cafe,1191 Pine St   San Francisco   CA   94109,no,http://www.anothercafesf.com/
India Garden Restaurant,1261 Folsom Street   San Francisco   CA   94103,no,www.indiagardenindy.com/
Quan Bac Restaurant 411,4112-4116 Geary Blvd   San Francisco   CA   94118,,not found
Teriyaki Express,One Market Plaza   San Francisco   CA   94105,,not found
New Hollywood Bakery & Rest,652 Pacific Ave   San Francisco   CA   94133,no,N/A
Tong Palace,933 Clement St   San Francisco   CA   94118,yes,http://tongpalace.com/
Jade Cafe #3,1688 Bryant St   San Francisco   CA   94103,no,http://www.jade-cafe.com/
Pho Garden San Francisco,2667 38th Avenue   San Francisco   CA   94116,,NONE
Flying Ninja,2801 Leavenworth St   San Francisco   CA   94133,no,http://flyingninjaus.com
International Cuisine,465 Davis Ct   San Francisco   CA   94111,yes,www.sanfrancisco.metrodiningguide.com/.../places-to-dine-l.asp
Rebel,1760 Market St   San Francisco   CA   94102,yes,http://www.rebel-sf.com/
Club Deluxe,770 Haight St #a   San Francisco   CA   94117,yes,http://www.sfclubdeluxe.com/
Extreme Pizza,3911 Alemany Bl #1001   San Francisco   CA   94132,no,N/A
Giordano Bros,3108 16th St   San Francisco   CA   94103,yes,http://www.giordanobros.com/
Pete's Tavern,760 2nd St   San Francisco   CA   94107,yes,http://www.petestavernsf.com/
Alive Llc,1972 Lombard St   San Francisco   CA   94123,no,http://www.aliveveggie.com/
Rosewood,730 Broadway #10   San Francisco   CA   94133,no,NO OFFICIAL WEBSITE FOUND
Ambrosia Bakery,2605 Ocean Ave   San Francisco   CA   94132,no,http://ambrosiabakerysf.com/
City Of Paris Restaurant & Bar,55 Fifth Street   San Francisco   CA   94103,no,No official website
Amici's East Coast Pizzeria,69 E 3rd Ave   San Mateo   CA   94401,no,http://www.amicis.com/
Crazy Pepper,2257 San Jose Av   San Francisco   CA   94112,yes,http://www.crazypeppersf.com/
Orrick Ocs,3 Lagoon Dr Ste 235   Redwood City   CA   94065,no,N/A
Balderas's Jalapenos Kitchen,1 Polk St Unit 1708   San Francisco   CA   94102,yes,www.corporationwiki.com › California › San Francisco
Batter Bakery,1750 Franklin St #4   San Francisco   CA   94109,yes,http://www.batterbakery.com/
Hornblower Hospitality Svcs Pi,Pier 3 The Embaracdero   San Francisco   CA   94111,no,n/a
Bellyace Llc,900 North Point St Ste 104   San Francisco   CA   94109,no,n/a
Golden Gate Pizza&indian Resta,4038 Judah St   San Francisco   CA   94122,no,http://goldengateindian.com/
Tacobar,2891 Bush St   San Francisco   CA   94115,no,N/A
Regency Club 18th Floor,Attn: Tax Department   Moore   OK   73160,no,NO OFFICIAL WEBSITE FOUND
Thirteen View,Attn: Tax Department   Moore   OK   73160,yes,http://watch.thirteen.org/
Bissap,2319 Mission St   San Francisco   CA   94110,yes,http://www.bissapbaobab.com
Outta Here,100 Hamilton Ave #400   Palo Alto   CA   94301,no,
Bon Appetit @ Kirkland & Ellis,100 Hamilton Ave #400   Palo Alto   CA   94301,yes,http://www.bonappetit.com
China Fun Express,211 Kearny St   San Francisco   CA   94108,,none
Cafe Abir,1300 Fulton St   San Francisco   CA   94117,no,NA
New Korea House,1620 Post St   San Francisco   CA   94115,no,http://www.koreahouse-sf.com/
Fox Plaza Deli,1390 Market St #262   San Francisco   CA   94102,yes,http://www.yelp.com/biz/fox-plaza-deli-san-francisco
Fu Wars Restaurant,134 Maynard St   San Francisco   CA   94112,,NOT FOUND
Canto Do Brazil,41 Franklin St   San Francisco   CA   94102,yes,http://www.cantodobrazilrestaurant.com/
Fresh Bay Cafe,3659 Buchanan St   San Francisco   CA   94123,no,NA
Polkadotties Cookies,767 Buena Vista Ave West #204   San Francisco   CA   94117,yes,http://www.polkadotties-cookies.com/
Nenas Restaurant,3495 Mission St   San Francisco   CA   94110,no,NA
Hyatt Subway Sandwiches&salads,70 Sandhill Crane Ct   Oakley   CA   94561,,none
Banhwich,1105 Taraval St   San Francisco   CA   94116,no,No official website
Panchos Salsa Bar & Grill,1639 Polk St   San Francisco   CA   94109,,None
Harringtons Pub,460 Larkin St   San Francisco   CA   94102,yes,www.harringtonspub.com
Mavelous,1400 Market St   San Francisco   CA   94102,no,NOT FOUND
Youngs Restaurant,601 Kearny St   San Francisco   CA   94108,no,http://www.youngsrestaurant.com/
Cafe Des Images,12 Cottonwood Dr   San Rafael   CA   94901,,none
Panchitas Restaurant #3,433 Lisbon St   San Francisco   CA   94112,no,n/a
Chinatown Food Court Llc,601 Grant Ave   San Francisco   CA   94108,yes,http://www.sanfranciscochinatown.com/events/index.html
Chipotle Mexican Grill #839,1401 Wynkoop St #500   Denver   CO   80202,yes,https://data.sfgov.org/views/d22r-5wiz/rows.xls?accessType...
El Guanaco Restaurant,607 Silver Ave   San Francisco   CA   94134,,none
Chatz Coffee Shop,294 Santa Monica Ave   Menlo Park   CA   94025,,none
Subway Sandwiches,664 Price St   Daly City   CA   94014,no,
Darioush Inc,3065 Jackson St   San Francisco   CA   94115,no,http://nysscpa.org/prof_library/guide.htm
Moby Dick Bar,4049 18th St   San Francisco   CA   94114,no,http://www.mobydicksf.com/
Axum Cafe,698 Haight Street   San Francisco   CA   94117,no,http://www.axumcafe.com/
Pizzeria Delfina,3621 18th St   San Francisco   CA   94110,no,http://pizzeriadelfina.com/
Ar Roi Thai Restaurant,643 Post St   San Francisco   CA   94109,no,http://www.arroithai.com/
Thai Corner Express,1398 Grant Ave   San Francisco   CA   94133,no,N/A
El Balazo Sfo,1654 Haight St   San Francisco   CA   94117,yes,http://elbalazo.net/
Emporio Rulli Caffe/union Sqr,464 Magnolia Ave   Larkspur   CA   94939,no,http://www.rulli.com/
Enjoy Vegetarian Restaurnt Llc,754 Kirkham St   San Francisco   CA   94122,no,http://enjoyveggie.com/
La Boulange De Hayes,2325 Pine St   San Francisco   CA   94115,no,http://laboulangebakery.com/
La Boulange De Noe Valley,2325 Pine St   San Francisco   CA   94115,yes,http://laboulangebakery.com/
